label,text
0,@RealEagleBites @realDonaldTrump But what about pizzagate you owl kunt
0,"Not all men are thirsty 🤤 for pussy 😻 💦 that's how some niggas CATCH shit 😷 slangin it 🍆 everywhere. Hey that's just me, I'm picky 😏🤷🏾‍♂️"
0,@skayla915 I thought you meant dressing like a skank until I saw you dressed like one too
0,The next message you need is always right where you are ~ Ram Dass #Intuition
0,The woman who accused Nelly of rape is dropping charges: https://t.co/XgglKuKocT https://t.co/5YFcmrU6SP
1,Everyone makes mistakes. But only women don't admit theirs #WomenSuck
1,@katgoessocial 1 in 3 women hahahahahahaha will you ever fuck off!!!!!! Stupid cunt
1,#YesAllWomenBelongInTheKitchen
0,When your wingman gets bunned up and leaves you to fend for yourself https://t.co/4bsZ8PISJc
0,The real key to life is staying ahead of the game
0,The evolution of a Kardashian https://t.co/HOXT9lsXsK
0,@fuertecorazon The era when a woman was either Mother Mary or a whore is over. Women are plain and simply human beings.
1,"Pro Tip- Always call skinny girls fat, they live that shit 🌚"
0,@RepStevenSmith Since you believe in justice for rape victims I hope you will stand up for the women who have accus… https://t.co/d4b9AFEOAT
1,"Ladies we should be careful of this guy, his penis turns any woman he fucks into a slut! RT for awareness... https://t.co/u5Bt03WVe5"
1,@KellyannePolls @POTUS You lieing kunt!
0,An hour into 'paycheck &; bills' and you realize you really need to start selling drugs https://t.co/nGBj6yHCBi
0,@JagoSarbahaara @autumnrainwish you forgot Ram mandir
0,@F1abraham You are a horrible skank that needed to be fired years ago 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾 @Viacom you totally roc… https://t.co/cIDV20sBai
0,If you only knew what your name is in my phone. 😈
0,SORRY YOU CUNT OF A PAPER. YOU BITCH OF A PAPER. YOU WHORE TO BILL AND MELINDA GATES. YOU ARE WORTH SHIT TO THE WOR… https://t.co/VNxsJpnULP
1,Apparently 'oh you're just fat' isn't an appropriate follow up when you ask someone if they're pregnant and they say no
1,No I don't just want to be friends. Why do you think I'm talking to you in the first place #StupidWomen #WomenSuck
1,@joeovies @lebrownlow Someone tell the hysterical woman that the last time Cam was without Benjamin he won league MVP.
0,@thehill @LarryFlynt should pay trump the pimp #10 million 2 resign!Trump would take it !He pimped US democracy 2Putin!trump’s a whore 4💰
1,Kanye got the whole family dressin like the trashy whores they are https://t.co/6cXa0Udzv1
1,@Corter_back I know. It must be so hard waiving pom poms around at this hour #WomenSuck
0,When bae gives you a warm welcome home https://t.co/uBbuiBR7Qd
0,@Itsme_Baseer You DOPEY KUNT how did your ancestors from Pakistan become Muslim they where forced to join the evil… https://t.co/gdNCNZiibF
0,https://t.co/Q4CRFHSgGi https://t.co/ywh5j97YuJ Harvey Weinstein: More women accuse Hollywood producer of rape https://t.co/ZCoSAY8Z9R https://t.co/5Q38IViAYW
0,Wearing extensions around me is as dumb as wearing panties around me... They both getting ripped off of you
0,When somebody says 'happy hump day' https://t.co/rTX283oqhR
0,@noconversion What about the MILLIONS of women in middle east getting stoned and executed for BEING raped?? fucking dumb cunt!
0,How I feel when I'm drunk at the bar buying everyone shots https://t.co/Opm6ccZylT
1,Hey guys thanks for following! Spread the word and make sure everyone knows #WomenSuck
0,When you spend hours doing your makeup perfectly and bae cancels on you last minute https://t.co/LDOsPKovSz
1,God doesn't hate gays he's just mad they found a loop hole in dealing with women
0,They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.
0,Not about any girl who tries to pursue a guy who has a girlfriend. Skank
1,"@ryrie_rob Knickers is a tangle, aye? Don't like women much do you? Hysterical things aren't they? Only good a few things, aye?"
1,@Steffersxoxo stupid women fuck up my life #WomenSuck
0,Tw: I keep waking up to new women coming forward about their assaults. Does it matter if it's 'not all men' if it is all women?
1,"NEXT TIME I SEE A WOMAN IN PUBLIC TRYING TO 'GO ABOUT HER DAY' I'll remind her that without men, this society would just be a bunch of WOM"
0,@DonaldJTrumpJr Such as in this case? Woman accusing @realDonaldTrump of child rape remains silent after threats https://t.co/w6sqtpFCBR
1,"Invite her over, play Rihanna 'Sex with Me' on repeat, then give her the worst sex of her life... #wastehertime2016"
0,@AnYaMemories @juthee_alam @TheSomyaSeth How do you know baby boy. Baby ho gya kya
0,@CaptainTibbins Thank you for supporting our cause Brandon!
0,"@Women_Of_Christ There are men who make women cry and then complain about hysterical, irrational females. https://t.co/3Wt3P9TwOo"
0,@2017076 Are you homophobic?
0,"A woman decided to start a 'not all men' type situation, and I'm like... https://t.co/zilvIPedBi"
0,@iHeartRadio @billhandelshow should be gone from your lineup Black women are targets of hate & he proved by calling her a whore. Disgusted.
1,@thatgirlyionn_ HAPPY MF BIRTHDAY TO ONE OF MY FAVORITES HOES 😝turn up bitch 😘I wish you many many more
1,@tinaokore The cunt from where you earn a living.
1,I SAID WHAT I SAID DELETE THAT BITCH YOU CANT BEAT MY ASS https://t.co/wSu2YqDStL
0,@PeterNHess If you take dick off of the pizza you're erasing my history and heritage
0,Remember nothing says 'I love you' like letting her pay for dinner... It shows her that you really trust her to take care of you
0,"Anybody can dig a hole and plant a tree. But to make sure it survives, you have to nurture it, you have to suffer for it,jst lyk a wife."
0,@mitchd_90 Good luck with Ash Taylor Mitch! Oh that's right you fuckwits couldn't sign a local junior 😲😥 your a Kunt like your coach
1,@randiiiadams But a women cheats and parties? She a hoe leave her ass. The double standard....amazing
1,They really need Nerf down bitch ass symmetra with her little whore ass turrets
1,@OklahomaHoney_ feminists are many more things than just gross
0,FAQ: I need fast delivery - can you get me out of a hole? #print #marketing #eventprofs https://t.co/XQ2rzTZbYn
1,@GhostofGigi Are you calling me a Twitter Whore? Kiss indeed..
0,When your one night stand asks you if you wanna go to brunch https://t.co/DD8Mpw1vYx
0,Sorry Donny but not all men 'grab them by the pussy' like you do. https://t.co/ZqaknwPmKZ
0,@realDonaldTrump You own it! You and the GOP sabotaged it! Pha -q ya kunt!
0,"If any woman is a victim of sexual assault I pray you read the #metoo timeline, having an ex who was a victim of rape tell me she was and"
0,Sometimes I just wanna crash into psychic reading places and ask them if they saw that coming...
0,Larry Flynt YOU MAKING PORN OF WOMEN YOU ARE A SICK BITCH PIG DOG PROFIT OFF WOMEN SEXUALLY DEMEANING DEMOCRAPS ARE MENTALLY UNSTABLE SICKO
0,@67fisherman @AdamSchefter And since you love trials and false equivalency between athletes and protecting women how about this one Duke lacrosse rape??????
1,"Cook, clean, and deliver our awesome fucking offspring"
1,Women want their companies to pay for birth control? Bullshit. Anal is free birth control. #YesAllMen
0,Pro Tip- Copyright all your nudes and videos so when that idiot in your life thinks it's cute to post them you can sue the shit out of them
0,My whole life is one big sexual innuendo
0,Me- so what are you into? Her- https://t.co/xjqTepfeMQ
1,Glad I already seen this hoe😂 that bitch was wylin though https://t.co/U1L05rTDwU
1,@AmericanHotLips @DHSgov @FBI @Alyssa_Milano Skank you are already in the streets. Make my money whore.
0,Un ejemplo de how stupid some people look saying not all men
1,@AnngelicaaPerez Why you being a pussy for back your shit up hoe
0,"@joshtame123 Watch the trailer you stupid cunt, you’ll love it"
0,I would love to take the credits but you Selvam and the team make it all posssble. Om Sai Ram. #LLLD https://t.co/5y8sUVNKb3
0,#nowPlaying Regain Your Poise Hysterical Woman by KINDRED SHINS (from Yes To Rioting Notoriety' 2013). The Lon… https://t.co/RYE9xX44ED
0,1 like = 1 more facial hair 🙏🏼 https://t.co/trkScgZWQn
1,The pretty hoe really got that mexican girl hoein for her lmaaaooooo
0,'Somebody better be fucking dead' -me sitting in traffic
0,@taxo__ @Scouse_ma 😂😂😂😂
0,@TMZ I don't want to blame the victim but this makes it difficult. Are you a ho just lookin for money or are you a victim looking for justice?
0,When you put it in her butt without tellin her and her head spins all the way around to cuss you out https://t.co/kQt3veftpU
0,When you're sneaking snacks into the movie theater https://t.co/saiA0GiUQG
0,During the 'men are trash' narrative you always say not all men but when someone from another tribe makes a mistake you generalise. Smh
1,"I hate a bitch that take everything to serious like damn, play along sometimes you dumb hoe."
0,"RT @tasteslikesarc: If you verbally abuse a fuckboy, is it considered animal cruelty? Asking for a friend. Also, can said friend end up in…"
0,"Newk's sells their whole cakes for $48...they smoking dick, they are delicious but $48 bitch please"
0,"See... I would like your selfie but the way my pride is set up, I'd rather just look at it"
1,@yassssica U FUCKING HOE WE GOT UPPER BECAUSE YOU SAID YOU WANTED UPPER
0,"i mean, yes, women bare the collective shitload of constantly being objectified, & not all men are sexist creepers (all of the time)"
0,#jackandjackdoingitright #USAvsBEL New blog 'Fighting for Men's Rights' --- have a look: #USA http://t.co/g64qzsIcyf
0,Really up wondering why this bitch wants all my seconds 😂 40 something year old whore
1,@burnthewitchiii come tell this bitch to get in the fucking sea. Please. Before I cunt punch her. 😂
0,Also.. 'not all men' realize what they're doing when they're doing it. You don't have to be a rapist to make someon… https://t.co/SxHYUXTTSU
1,"Eric Cartman: How 'bout we sing, 'Kyle's Mom is a stupid bitch' in D Minor."
1,"They've made it almost impossible for Men to be dominant, in the matriarchal western society. fuckfeminism"
1,"Dear Facebook, Jus coz I have these whores numbers in my phone doesn't mean I want them seeing my personal life, please stop suggesting them"
1,what is a 'cunt brick?' @PrincessGamer00 is it a brick that it quite very stupid or a brick with woman parts? https://t.co/uFHgP2YFww
1,It's a shame we don't talk anymore. But that's your fault! #WomenSuck
1,U call I'm ma bitch such a funny R u never look in mirror so you gonna know that who a bitch or maybe a slut or maybe you are both of theme
0,If bios told the truth.... https://t.co/xnvb0Q7r5I
1,@SaySplit bitch you crazy as hell if you think you not bringing MY niece to see me. The fuck. i was there when her ass was conceived gahdam!
1,"@caitlinmoran Learning? Yes, like how much they nag and how hysterical they get over the most minuscule of things. Females = unbalanced & crazy #schizo"
0,Co worker- happy hump day! Me- https://t.co/FgLqvnMhFf
0,Nah nah nah ✋🏼😭 https://t.co/oN1NmDnIuG
1,When you're breaking up with a bitch but you're a savage with a great sense of humor https://t.co/shld9JxgaK
0,When he calls you 'princess' https://t.co/X82jbaj5J3
0,A publication marketed towards girls just painted one as a hysterical Puritan girl crying 'witch' instead of a woman within her legal right
0,"I'm Greek and Italian, I don't consider myself to be 'white'... Unless I'm applying for a job, being pulled over or in court of course"
1,Ugh I love Briana even thou that bitch can drive me crazy! I’ll always love that whore 🤧❤️
0,When your ride for work came early but you weren't done stalkin all of bae's social media pages https://t.co/yKz6e2gWUY
0,When it's not your fathers birthday... https://t.co/YdJI9M0NN5
1,@FernandaPutita Love to put my cock so far down your throat now so hot
0,Thank you to the @DunhamFund and Dick Ebeling for their support in continuing to inspire students and promote #STEM renovation projects! https://t.co/mq8xWiAc5x
0,No comment 😊 https://t.co/eDs3kmu6sd
1,Now his slag mother has been blown up hopefully that lil cunt gets it nxt as well https://t.co/BTmxENcXKR
0,"@WithMyPrez4Ever It’s hysterical! If I were the Hillz, I’d leave the country. The audacity of this woman is unbelievable."
0,"@GARDENOFADRIAN sweetie, how the hell can you take “oh my god that’s a DICK?!?!?!?!” Style monologue"
1,your girlfriend a major snorter but that bitch ain't worth a quarter 😬
0,@_juliannemoore @rosemcgowan No you are not pulling out. Amazon have decided not to show the rape produced series to try and look better. Don't pretend it's your choice
1,@hindu_whore Be my whore my slut my bitchy ❤❤💋👅
0,When your crush finally slides in ya DM https://t.co/WIXi8XopQ4
0,"RT @totalfratmove: 'A good time was had by all,' to describe a time that only you enjoyed. #TFM"
0,Redwood is a traitorous cunt to every man woman and child in the UK. What a buffoon.
0,@PaulKeeper99 @GuitarMoog @vickyford Yup. You *did say this @vickyford And now you have lied to get yourself out of a hole.
0,Only that in you which is me can hear what I'm saying. ~Baba Ram Dass
1,straight people flirting boy: *takes girls phone and fucking smashes it to pieces* you’re stupid and a bitch girl: omg Kyle...stooop 😂 😂
0,@aw_273 'Not all men! You just haven't found the right one!!! Or you're looking in the wrong place 🙈' - Local Fireman
1,Well Kat... that's what happens when you're a whore 🤷🏽‍♀️ #BlackInkCrewCHI Phor & Ryan (after he f'd your bff) yeah u a hoe 😂
1,Fuck off you stupid fucking CUNT OH MY GODDDDDDDD
1,"lol, chop her head off and rape the bitch https://t.co/ZB8CosmSD8"
1,"Obviously Meredith, obviously. Filthy bitch ☺️ https://t.co/vSdQEpCiSe"
0,How to Pronounce Slipknot Bitch ↺RT❤ https://t.co/8Q6O6huDUP #mutt #demur #slut #shrew #sultana #kickupafuss #refute #bar
1,my neighbour is such a cunt i hope someone murders that stupid bitch. preferably tortures her first as well
1,fuckin butch ass cunt motherfucker bitch lick my foot https://t.co/yCmZBPz6hB
0,"@zesty_leftwing Its the muslins, you can't object to rape in Islam, to do so is to insult Muhammed."
1,@frvnki Listen fam. If you're a whore you're a whore 😭😭😭clearly you miss read my tweet if you thought I was calling every female a whore.But yes hmp
1,If only I could get out and beat the cunt that just hit my car with 5 fucking kids in it...cops are fucking looking for you bitch 507TVB
1,@_itsniyaaaaa Bitch I said barely your obviously my friend don't make me come beat you up whore 💀😂😂😂
0,@LeftisEvil6 Legally it is rape if you inserted something inside someone without their consent
0,Texts after calling me a slut and telling me I was a bitch and that no one liked me. When I went to the dean with my mom and showed him the
0,The same bitch is all on my boo’s shit like girl bye
0,I'd never call a woman a whore because I am grateful for women that enjoy fuccin
1,I thought you had to fuck 20 different guys to be a hoe 🤔 so that explains why women fine someone better but still… https://t.co/1d9ZFHT3kE
1,Stimulate her mind and her vagina will follow suit
0,SHOVE IT DEEP IN YOUR WILLING KUNT PULLUNG OUT N B... — cunt* https://t.co/ju24EIixMg
0,"All the experts predicting the dodgers will win. Eat a dick.. not that I don't support and love them, but you always jinx them"
0,When someone takes a post too seriously and writes an essay in the comments https://t.co/5I5Tgxnj3i
1,@DontKillMyVibe9 We understand. They need to understand that men are born to be in control. Thanks for supporting our cause!
0,When you're chillin and the Taco Bell hits you https://t.co/4pEmDyp41q
1,Fuck slut for @realDonaldTrump 'daddy' Laughs. Slut cunt https://t.co/QeUlrcCWJR
1,Only reason I'm getting married is so I can have someone to split the bills with #WomanShutUp
0,@nowthisnews I believe Putin has a video of trump screwing a 12 yr old in Moscow hotel. Trumps resorts are whore houses for the rich. He golfs a lot.
0,@robinthicke hey man! we're finally on twitter and just wanted to thank you so much again for the ongoing support. you are so inspiring
0,#WorldCup Blog for #teens who want to join the men's rights movement to cancel #feminist bull#%it. http://t.co/gIaN2HEkGL
0,Me trying to flirt- I wanna eat your hot pocket
1,@themeredith bitches love electric toothbrushes in their twats...
0,@whitneyrawlins can I serve you dinner?
0,"No, “not all men” are like Harvey Weinstein – but apparently the left wants you to think so https://t.co/g6UOi32CGk https://t.co/U7k4DY2Lo2"
0,"'Not all men! If you don't stop generalizing men, we won't be your allies!'"
1,Last I checked men HAVE THE PENIS and women DON'T. I Won't say it again but THE DICK IS ALL THAT MATTERS #MensRights!
1,"i'd get on yo ass just like some britches, my girl ah woop yo ho she throw dem bitches 🕺🏾🕺🏾"
1,Nothing pisses me off more than when skinny girls tweet shit like 'Fat Girl Problems' #WomenSuck
0,I hate gender -specific adjectives. Not all women are feminine and not all men are macho.
0,@TomiLahren You speak with a Mueller yet you racist skank! #trumpRussia #WrongSideOfTheLaw https://t.co/AgGLrnQNSr
1,I just wanna know why the girl dont like me 😭😂 What I ever do to you hoe? Other than give you rides and be nice to you 😂🤦🏻‍♀️ Hating ass hoe
0,"'Is there an hysterical witch hunt going on in Hollywood? Maybe! But first, you'll never believe who this insanely hot 13 -year old girl is!'"
0,I see those Outlander women who continually bitch about/to Terry have blocked me. LOL. Snowflakes.
0,Dumb Cunt rides like a Whore https://t.co/kGAlrWVSDr
1,@TEAMNASA_KE Ur the bitch motherfucker Nasa is sick with what I call attention seeking cunt disorder
0,"Mi casa, su casa my house is a #HOE house!!"
0,@Country_Angel3 @2017076 then what is #YesAllWomen?
0,When someone's talking about something other than me https://t.co/e05yH36K0o
1,You’re in the middle of being a woman or being a bitch?
0,"Friend- how are you so carefree living a life of drinking, drugs and unprotected sex with complete strangers? Me- https://t.co/ZAtn41RntL"
1,It figures the hurricane is named after a woman. They always fuck everything up #Sandy #Bitch #WomenSuck
1,@Debbieh625 @DabneyPorte @JulianAssange You're a stupid cunt! Hope 45 cause your death!
1,"I called my ex wife a cunt all the time. She acted like I just called her a ""dork"" or something. White women are stupid."
1,@debaucherries Ugh fucking bitch ass cunt!!!!!!!!!! Cheeto ass looking bitch 😭
1,"bitch bitch dont be mad, you better be glad kus this the best piece of pussy that ya man ever had 🤸🏽‍♂️ https://t.co/JJIRxyMrqk"
0,I understand the #NotAllMen impulse cuz I’m a white woman who didn’t vote for Trump. But the women of color who call out all WW are right.
1,"🗣 Tuesday and Wednesday, Thursday and Friday.....I can beat your ass bitch every weekend. 😊🤷🏽‍♀️"
1,@antoniettecc You love and support this slut tho
1,"@JudgeJeanine Crawl back in your hole, you're nothing but a fame whore tv judge"
1,Via Daniella Peled 'hysterical' Jews and 'frenzied' women https://t.co/uGgFiMioSI
1,Where's this bitch Gloria Steinem in all this abuse against women https://t.co/bqvRYNXoMC
1,I might be old but at least I came up in a time when hip hop was in its prime and people didn't have bitch ass feelings
0,"They've literally written that their degradation of women is what all men want, so someone go 'not all men' them wh… https://t.co/DoQuhnPytf"
0,@femfreq if you count prison rape men are raped more than women.
1,@BoardGameBrawl These people are hysterical. It's like a commercial for why men should never marry. These women are totally nuts.
0,yet when men sexually abuse women it’s not ALL men https://t.co/mXZNxq6oSi
0,@ewnupdates Motlante you power hungry kunt you wanna be relevant shut up we know that
1,ALSO... still laughing at this bitch that my friend Chef brought to DirtyBird... LIKE NO ONE WANTED YOU THERE HOE JUST SO YOU KNOW 😹🤷‍♀️
0,"if you’re really gonna sit and bitch about women hating on men for raping and harassing them, please exit my life immediately and forever"
1,What do smart women do for a living? What they're told. #YesAllMen
0,@Tiggs_Tao British people say cunt like American people say dude I not know this woman at counter asked me for help… https://t.co/A6n1pu0F8I
1,@SJV03 @iGhostNinja Stfu side hoe head ass bitch go fuck yourself y don’t u try to get dm in a week
0,@Nataya Not all men are animals. You Libs want muslims to come over still? Better pick a side.
0,Your hoes vs my hoes https://t.co/H6Xe6jQY6u
1,"@JuliaHB1 You work for the S*n, standard practice to be a lier and a complete cunt."
1,If she dressed like a hoe in the cold she a real Whore ✋🏾😂😭
1,Why #WomenBoycottTwitter? because you act like Ms. Whore.
0,"If you actually believe a woman 'asks' to be raped because of the clothes they wear, you're an absolute shit excuse of a human, and a cunt."
1,Reason #346738 why some women are stupid af https://t.co/vbzonSrai4
0,#tgt the woman accusing#rapper #nelly of rape will not testify. Sippers🍵 here’s the spill from… https://t.co/8WS63cR4vn
1,"@veeoneeye @whosalexander u got an underaged girl drunk so you could sleep with her, think that's rape"
0,When your friend says she's got the perfect girl for you https://t.co/4CBe8BhJuD
0,Sure... And I wear condoms 👌🏼 https://t.co/jwuWTYn6NM
0,You first https://t.co/r6zg6hzcW1
1,Da best piece of pussy I got was from a bitch at waffle house that hoe was from Mississippi.. Pussy was tight and slippery
1,Nobody texts faster than a guy that's about to get some new pussy
0,The next message you need is always right where you are ~ Ram Dass #Intuition
0,The woman who accused Nelly of rape is dropping charges: https://t.co/XgglKuKocT https://t.co/5YFcmrU6SP
1,Everyone makes mistakes. But only women don't admit theirs #WomenSuck
1,@katgoessocial 1 in 3 women hahahahahahaha will you ever fuck off!!!!!! Stupid cunt
1,#YesAllWomenBelongInTheKitchen
0,When your wingman gets bunned up and leaves you to fend for yourself https://t.co/4bsZ8PISJc
0,The real key to life is staying ahead of the game
0,The evolution of a Kardashian https://t.co/HOXT9lsXsK
0,@fuertecorazon The era when a woman was either Mother Mary or a whore is over. Women are plain and simply human beings.
1,"Pro Tip- Always call skinny girls fat, they live that shit 🌚"
0,@RepStevenSmith Since you believe in justice for rape victims I hope you will stand up for the women who have accus… https://t.co/d4b9AFEOAT
0,And women have been labeled as hysterical loons for most how many centuries? https://t.co/3QWp6vbCqy
0,@RepWilson @BarackObama Eat fucking shit you stupid cunt bitch whore twat
0,'I was hysterical' Mum of Manchester bomb victim watched girl die after CPR stopped. https://t.co/6DieTjQ6Ti https://t.co/acYQDFt5HW
1,ATTN: JOY REID. YOU 'AWFUL WOMAN' ARE A COMPLETE SKANK. YOU DISGUST EVERYONE. YOU ARE MARKED. YOU FILTHY IDIOT!!!
0,If you only knew what your name is in my phone. 😈
0,SORRY YOU CUNT OF A PAPER. YOU BITCH OF A PAPER. YOU WHORE TO BILL AND MELINDA GATES. YOU ARE WORTH SHIT TO THE WOR… https://t.co/VNxsJpnULP
1,Apparently 'oh you're just fat' isn't an appropriate follow up when you ask someone if they're pregnant and they say no
1,No I don't just want to be friends. Why do you think I'm talking to you in the first place #StupidWomen #WomenSuck
1,@joeovies @lebrownlow Someone tell the hysterical woman that the last time Cam was without Benjamin he won league MVP.
0,@thehill @LarryFlynt should pay trump the pimp #10 million 2 resign!Trump would take it !He pimped US democracy 2Putin!trump’s a whore 4💰
1,Kanye got the whole family dressin like the trashy whores they are https://t.co/6cXa0Udzv1
1,@Corter_back I know. It must be so hard waiving pom poms around at this hour #WomenSuck
0,When bae gives you a warm welcome home https://t.co/uBbuiBR7Qd
0,@Itsme_Baseer You DOPEY KUNT how did your ancestors from Pakistan become Muslim they where forced to join the evil… https://t.co/gdNCNZiibF
0,https://t.co/Q4CRFHSgGi https://t.co/ywh5j97YuJ Harvey Weinstein: More women accuse Hollywood producer of rape https://t.co/ZCoSAY8Z9R https://t.co/5Q38IViAYW
0,Wearing extensions around me is as dumb as wearing panties around me... They both getting ripped off of you
0,When somebody says 'happy hump day' https://t.co/rTX283oqhR
0,@noconversion What about the MILLIONS of women in middle east getting stoned and executed for BEING raped?? fucking dumb cunt!
0,How I feel when I'm drunk at the bar buying everyone shots https://t.co/Opm6ccZylT
1,Hey guys thanks for following! Spread the word and make sure everyone knows #WomenSuck
0,2015 me: men are trash Men: not all men! Me: ofc not :3 2017 me: men are trash Men: not all men! Me: you heard what I said
1,Not interested of being a bitch like you 😂 i prefer to be a good cute girl 😛 nak melalak melalak sorang sorang ok
0,shut the fuck up quran didn't said anything like this they arw terrorist who rape woman and killed infant baby dont blame islam for this https://t.co/f4SMBZVo8t
1,@landsharrk cuz girls are stupid and pick assholes. Meanwhile they friend zone the good ones
0,Cenk the Skank’s taqiyya was always paper thin. He underestimates Americans. Bought into the ugly stupid American b… https://t.co/322u6lR7aC
1,@miakhalifa This bitch waaay to much shit to talk about athletes like your literally a professional slut stay in your lane
1,@NivenJ1 @IvankaTrump You must be one of those bottom feeders we warn each other about...sewage spewing skank... Ve… https://t.co/AuYvTGMKim
0,People that post about how 'blessed' they are always make me wonder who they're trying to convince. It ain't me I know about your coke habit
1,I wonder if rick will make another deal with those crazy ass women 🤔 and if that crazy ass nigga will actually hoe Daryl again 😐
0,Red Sox fans are following my blog. Men's rights today !!!! #jobsreport #mensrights #women http://t.co/6n4V9kBtya
0,Me flirting- So how wealthy are your parents?
1,@misumqt @Don_Sakazuki you cunt.
0,"If your in a good relationship, it's probably cause you're both ugly"
1,I wonder why girls even follow me. All I do is call you out on the sick shut you do to us guys #WomenSuck
1,There are good men out there women stop accepting ass holes that appear to be right.It is a excuse to turn lesbian cuz of a no good man.
0,There's interesting insight to uncover and understand if you want to go down that rabbit hole.
1,"I think percentage wise, my female followers here are better looking than IG. You always have an open seat on my face. @NorthWitch69 u first"
0,When someone I'm sleeping with tries to tell me about their personal life https://t.co/8MNLmSkWFf
1,why is this women walking outside yelling like bitch we in a white neighborhood chill out 😕
0,RT @SpinCheychael__: caught myself giving a dirty look to a pigeon today. no one is safe.
0,@Swamy39 Sir why you are brewing frustration of #Gurudaspur on #Lord Ram
0,Karma points to @gordonhayward but fuck @Money23Green karma is a bitch and @RealSkipBayless is still a cunt.
1,When you're sexting a bitch and you think you dropped the fire but she blocks you and you never hear from her again https://t.co/TRNgpJlzyc
1,"I saw a woman dressed up like a hot dog tonight. Bitch, it ain't Halloween yet"
0,When a baby won't stop crying so naturally you have to outdo the little shit https://t.co/GqFuZZuxSg
0,@gvrchandra You can blame autocorrect. Jai Shri Ram.
0,"Thing is, many women hate seeing Dr’s, me included. Often seen as hysterical, stressed or overreacting. Patted on the head, given a pill 3/"
1,You'll never be girlfriend or wife or none of that 😌 that's MY place bitch know your role and play your position 🤣🤣🤣 the rebound one 😂😭😭😩✌🏾
0,@papa_butler Every time there’s a new girl going thru my Facebook photos I have to explain that I’m not some kinda pimp 😂
0,This is how you support women. 'Not all men' doesn't cut it. Be better. https://t.co/hv2GPN1lmb
1,🤤I need a bitch thats gon pay all my bills I don’t like broke women 🤢🚮😷🚮🤧
1,Is it rape if you stick your finger in a bootyhole when they sleep?
0,"@kaykay924 That's exactly right! Bitch boy sean is no better than she is, they're both all for the views and subs. 2 drama whores!"
0,"You didn't have a choice, that things never comin off https://t.co/3N1gc1S0e7"
0,"People that force me to be brutally honest to their face are the best... Like yo you did this to yourself, fam"
1,@grxmd I dont think this fat whore could even get sex from rape.
1,@Gregco5088 This cunt? Probably blames women for getting raped
0,"@cocksailor I mean some of you share with some men. Not me, of course. #NotAllWomen #NotAllMen"
1,"Today my daughter got her period. I guess It's time to throw her away and get a new one, right? LOL Fuck her, stupid bitch kid. I hate my !!"
0,Introvert level expert https://t.co/FPiS5O6fNV
1,@siggyflicker Your a crack whore look in the mirror complete trash you are you make women yourself and the great s… https://t.co/e0IKyMqKnt
1,@France4Hillary I was going to 'like' this comment then saw your profile pic of a bitch who attacked rape victims o… https://t.co/1bTZrSbiCL
1,@lindifferent @solangeknowles @vincestaples Bitch shut cho emo ass up before I rape you
1,@AndyBenjes6 don't waist your time. Girls are all selfish bitches #WomenSuck
0,Little brother just told me to fuck off and I'm a bitch.. well it's ya bday next week Hun I'm just gonna send ur present back lil cunt x👋🏻
1,"Whatever hoe it is, it is still a hoe. And yu r still a WHORE https://t.co/6neLNmH3j1"
0,When your friend won't stop talking about their ex https://t.co/nT5HqU6NMW
0,When your girl been drinkin that lemonade so you gotta disguise yourself and get the fuck outta town https://t.co/oMDlqz2r6S
1,@Liv_Fancy I call them a whale ass hoe? I was told bc everyone envies skinny women https://t.co/272zH3ilKt
0,MOVE YOUR BODY LIKE YOU DO * Feat. SLAP DAT BITCHIN SLAG: https://t.co/x2Rjuw0Hzp via @YouTube
0,"@aliceharg I’m pretty sure it’s me, says Tom right there you dumb cunt"
0,The 2016 savage award goes to this man https://t.co/FFa6Fw9y3r
1,And you all call me a slut. Ha not when close compared to that slut!
1,"#HalloweenCostumeIdeas Kim Kardashian's vagina... In other words, ground beef."
1,"If your girl ends it with you, don't be upset. It's not your fault. She's just a dumb sloot #WomenSuck"
0,The poor kid wanted a fuck and got a bitch prego and now is fucked for life hahahahaha dumb cunts
0,When you're up till 5am but had to be to work by 8:30 https://t.co/SZcNg2v3V3
0,I like chilling with women that like women that like men that don’t act like bitch ass niggas
0,@dougchaplin Doug why don’t you concentrate on speaking out about those who commit sexual assault and rape instead… https://t.co/vcdTzFb21K
1,"This bitch always want us to do work that ain’t even for a grade. Hoe, a bitch don’t do this for our health."
1,i bet everyone is like damn this bitch stupid she was proposed to and she keeps calling nicky her gf not her fiance
0,why do people get so offended that not all men have a penis and not all women have a vagina?
1,Especially old women who can't shut their pie hole.
0,"Me- what do you bring to the table? Her- I am the table Me- good lemme rest my feet on you, dumbass... See how dumb you sound?"
1,Good bitch I’m glad u got dumped he is never coming back to your life dumb bitch you a hoe
0,I have an organic protein shake for you 😘 https://t.co/p1M4ngnWB2
0,@HanSimpkin Wait till you've got gin tomorrow you won't have it then cock
0,All of a sudden the guy went hysterical because he thought that the girl is assuming that something’s going on between the both of them.
0,@ErikTheYordle they give you a gun USE THE GUN TO SPOOK THE SPOOKERS WITH LEAD TO THE DICK
