label,text
0,But if y’all INSIST on wanting anyone’s relationship I rather you look for a Barack than a Gucci. Not all men take you through hell.
0,Men who get defensive about #metoo because “not all men are like that” are part of the problem. Women know not all… https://t.co/JylC8hwnyS
1,Nelly should beware of other woman now trying to accuse him for rape .. Ladies after this lady because if one does it others will try it too
0,ONLY LATELY since I was raped in 2012 women are getting braver in the west to speak out about their rape experiences https://t.co/Ao80wfPCDx
0,"@kauliflowr oh god, I can imagine that you’ll get even more men talking to you about some “not all men” “not me” bullshit 😤"
0,@ethsfaze Everyone gets mad when a woman talks about dick but praise men who talk about fucking 10 girls every weekend
0,@twodudesinapool @instagram it's absolutely ridiculous especially after jumping through hoops to get it back last time
1,"@taylornikola @granola_barr @emcmaines hey C Milton sloot, from the evidence I see ur a trashy bitch. Congrats on being a fuck up #WomenSuck"
1,"@GoldCaro ok if #NotAllMen is bad. Next time I hear that a girl cheated, I'll assume that women are systemically pr… https://t.co/s6Tn0lnGbm"
0,Me whenever anyone compliments me https://t.co/9jjxn0lneR
1,@ past me bitch you ok???? you fake ass slut https://t.co/4YGvMiCpKJ
1,If rape is real why aren't more people reporting it? Just another feminist lie.;
0,So many Traitor Russian Whores confirmed by you @SenateGOP Whores of Traitor Russian Whore @potus who repays you w/ betrayal as he does all. https://t.co/1Doni0uuFf
0,"Just so you know, I'm a righteous Dick Cheney Impersonator, which is not like a thing or anything."
0,"about to tell him to get out of our house, hes so fucking racist, he thinks mumble rap, and calling a girl a skank, or someone f*g is cool."
0,You could never comprehend the way my brain works
0,When you unfollow someone and they DM you to ask you why... https://t.co/UCsRRABnVt
0,@memneon @CCriadoPerez They can learn how to be a man (as long as the women they listen to are wise and kind and not hysterical egomaniac).
0,if i ever met taylor she would be like : get this hysterical girl away from me.....and frankly i'd agree w her
1,What's worse than a girl who gives rough handjobs? A feminist.
0,"Beer, wine or liquor is the toughest decision I have to make everyday"
1,@ThcGreenBeast I hope that dumb cunt gets her face beat in by a black woman over hearing her using the word nigga.
0,All my friends live vicariously through my penis
0,@_elstrang @giorgia_stevens A slightest sound are you joking! That horrendous heave and huffing and puffing down my ear hole
1,Now how this bitch gonna fart and not say excuse me but stink up the hole check out lane #NoLadyLike
1,"I'm not a lover, I'm a fighter... But I'll still fuck you right"
0,"Above all else, Trump is a stupid son of a bitch.. https://t.co/UjxJ5FXdlU"
1,@CatherineMendo5 hi Best l see someone fucking girl comment bad in your pic.why you not block the bitch girl name kayleigh corbett
1,@KatMari05015136 @TheDweck @anaislaffin So happy you hysterical women who believe in conspiracy theories lost 👌🏼👌🏼🇺🇸🇺🇸
1,"Women are equal and deserve respect. Just kidding, they should suck my dick."
0,When the whole squad is coming over for dinner https://t.co/gHfjpk7yAv
1,Once a hoe cross me on some fake shit then want play victim I could never be friends again yea I forgive you but I can't fwu like that ma!
0,Niggas think their dick is big when they put it in and you gasp.... first of all I've been holding my breath cause your breath stank
0,When you wake up and she's gone https://t.co/5BNcoGKucT
0,@KarlSteel It was targeted to All Men assuming all men are the same. Not all men are the same and nor are all women either.
1,Idc if a bitch was a hoe cause I love hoes. They're mad fun and nastyyy.
1,@Sello_OFFICIAL Your lady probably is a bitch though. Most women are bitches and whores. A woman who wants you to f… https://t.co/SgGbxhEAEi
0,Before you bitch about teen pregnancy remember that man over the age of 18 father most babies born to women under 18.
1,Pro Tip- Shut the fuck up when you're in my presence
0,A boy does everything to finish school with flying colors &; you expel him few days before his graduation? Did he kill or rape anyone?
1,"@swansonian Apparently, once removed from packaging, you can see the strategically placed bloodied hole in the middle of that one."
1,Her- who TF do you think you are Me- https://t.co/Dv2fLkOk1s
1,U fucking cunt bitch https://t.co/1sIzyePn1h
1,"@commentiquette No, you suck and the game said you were a slut."
0,Message me I'll show you https://t.co/S7u7VWsLfo
0,Nelly's rape accuser wants case dropped . . The woman who accused Nelly of rape is refusing to… https://t.co/NmkCZixCup
0,Shoutout to me for making the worst decision of my life 🙌🏼
1,Youre deffo gone. You called someone a dumb whore cunt the other day https://t.co/n6Sm4RtBwf
1,@lissettesus WELP. Bitch IM JUST NOW FUCKING SEEING DUMB WHORE
0,Pro Tip- Stop thinking you are special... You in fact are not
0,I'm kind of a big deal for someone who ain't shit
1,I love it when married bitches start posting inspirational memes about having a strong relationship... Single in 3-2-1...
0,"@AllStarBacon Honestly, if they are calling you a cunt for not responding to them in time because they have issues, that's pretty fucking shitty. Love ya"
0,"@GOP @POTUS A man with 3 wives, 15 women accused him of assault, 13 yr old girl accused him of rape, makes speech about religion &; values. Funny! https://t.co/qq8L27OwFh"
1,Real old whore slut and granny with thirsty vagina https://t.co/8M6jsVWvro
1,"ok this is not for kids but OMG this woman is hysterical, !!! I think these things sometimes !!!! but she by god... https://t.co/hh3Vb5bJhJ"
0,"Important note: not all women do this and tale responsibility for their actions, just like not all men are assholes."
0,That was it when Dick Rickles; ? You all want do w/ 248 Mtn Shrod?
1,"im so trill, ur hoe can't handle it but damn, that bitch can suck a diiiiickkkk"
1,The more WOMEN in the workplace means LESS WOMEN IN THE KITCHEN. Like and retweet if you see this as a big problem #ilovefood #homecookedm#
0,"They're replaceable, your time is not"
0,Fool me once shame on you. Pussy ho you wont fool me again.
1,My grandma called her hoe she said bitch you a hoe yourself going with a married man and go to church every week LMFAOOOOOOOOOOOOOOOOOOOOOOO
0,Hey Guys. It’s ok for her to say no. Stop calling women Bitches for declining your advances. Doesn’t matter the tim… https://t.co/Uy0KetAQBm
0,"Please stop swapping your faces, you're ugly enough as it is"
0,'As a woman I am absolutely appalled about the way things have become beyond hysterical. Men are now…' — Gumblina1 https://t.co/qSX2BDqjXg
0,Me flirting- Tell me about your father... Start at the part when he left... https://t.co/xRWJiz0gKU
1,if them bitches take a pic with Bey (which i highly doubt) i will forever shut my whore mouth
1,SINCE YOU'VE COMPLETELY PROVEN YOU'RE A COMPLETE BITCH THEN YOU'RE JUST A COMPLETE BITCH FOREVER AND IF YOU ARE ALL WOMEN ARE BITCHES
1,@spoillbrat Ahhh bitch just the other day you said ' I been having a crush on him since forever' dumb ass hoe give it up he don't want you
0,"@ntsikimazwai We have head enough yooh not all men r rapist , what about women who r rapists? So please stop it"
1,"Ovide Mercredi to Paul Schabas, 'Char's a squaw. I attack Indigenous women all the time. No one will notice if you rape her! Rape her!'"
1,"RT @MOTHEO_AM: i personally think that men who beat women are cowards and men who rape women are stupid and full of scum, both were not rai…"
0,"http://t.co/6n4V9kBtya See the monthly post, that highlights men of action. Men's rights are here! #CallMeCam #MenRights #shrewculture"
0,James Toback: Anyone who says he lured women with film roles is “a lying cocksucker or cunt” https://t.co/v4mmJRZn62 https://t.co/SfNb10zsl3
1,@katiemckenzie99 Let me check your ass out with my cock
0,'Oh you're dating someone now?' https://t.co/5HjdmkXori
1,"'Come up here and say somethin now you broke, beggin, fingers in the booty ass bitch' https://t.co/2T1Ub2dS8F"
0,'She was acting hysterical' is literally what every misogynist says to describe women who call you out on your bull… https://t.co/2GeIYIB8j2
1,@edromojo Some women find the Harvey kind of harassment and rape to be not that bad and may even encourage it from time to time depending on hormones.
0,Yo i hate being a freakin woman where can i grow my new dick
1,*In class today* *Girl next to me* 'I hate how every girl dressed like a skank for Halloween' *Guy in front of me turns* 'IT WAS AMAZING
0,"I don't need anyone on my dick, I stay on my own dick"
1,"Bitches be havin no education,no job,no house and still got the nerves to say all these niqqas want is pussy buh bitch WTF!! do yo hav?😂😂😂"
1,@lovelynicolee_ She probably was using it already before she took it stupid bitch.
1,Women in their 30's on vacation will literally fuck anything
0,"Women are telling their stories of being assaulted & instead of listening to them, you wanna go 'not all men! I'm g… https://t.co/sLZ6yAWImh"
0,@Even_Kate @AdvicePol @JulianAssange No because not all men buy into those labels. You don’t get to decide what som… https://t.co/BMDGBy3vvj
0,I just saw a bird fuckin another bird and when they were done they both flew in totally opposite directions... This best sums up my sex life
0,When your pathetic ex finally dies https://t.co/lnIDW2t1x0
1,@somalipjm She isn’t racist unlike your somlalia bitch friend and you always causing shit.. bye slut
0,@realDonaldTrump Hope one of these crazy ppl assassinate Trump the stupid son of a bitch my free speech he has no heart the way he is doing the American ppl
1,"Lmao, @KimKardashian went off on the whore groupie hoe in Scott’s bathroom. Yes bitch!"
1,@Im_strauss And women pussy hole ?
0,N18 Million To Be Paid To Women Maltreated And Tagged HO's https://t.co/QUXIvkFJbn
1,Fake rape bitch is still crying. LOL so upset he didn’t get the attention he wanted. Got your address btw little ra… https://t.co/Ukz71A9kWx
0,When she asks 'what that mouth do?' https://t.co/LoBukgEwnc
0,Waking up Sunday morning hungover as fuck like... https://t.co/7tBeeiHwoQ
0,@mehulved Ensure you use a closed lid with a hole in the centre.. Else you'll send beans flying everywhere!
1,"I'm pretty sure it was Abe Lincon who said 'Fool me once bitch, shame on you. Fool me twice, I'm no longer a man and am now a dumb woman'*"
0,@anyah_mccarter @BonnieKnowsBEST Lol girl 😭😭 he just don’t want nobody to kno he had a baby with this bitch 😭😭
1,@PrisonPlanet Telemarketer did same to me called me a whore and said he would rape me. Nice.
0,#ShitPussiesSay http://t.co/thXl9jJ4Wh
1,@LizGillies what a fucking cunt this slut is also I don’t want this to endddd pleaseeeee when is Tuesday gonnaaaaa… https://t.co/cKcDRxCPKl
0,If some men think it's an unfair slur on men who don't abuse:Not all men abuse& we women are entitled to call out a… https://t.co/fOCX7CgzEg
1,@SantinaDiMaggio happy birthday ya lil freak! I hope you get the spankings you deserve 😘😘😘
0,@senji @KTTunstall Actually I do think women should be reclaiming 'cunt'. It's past time.
1,My kids ? 😭😭😭 ugly ? Bitch you look like the rape sloth ! https://t.co/frNUCBF8hz
1,@cvillepraises @_rene_1222 This bitch is a slut
0,When someone online tries to come at me and thinks I care... https://t.co/3ag1u1elsY
0,So why wouldn't you [report the rape]? https://t.co/Yk8nvq7GEt
0,"RT @carlscrush: It's April fools day but I clown you bitches every day. Imma take the day off, have a good day, see you tomorrow (Stolen fr…"
1,A bitch out of the hell hole
0,Maybe Instagram will copy Twitter and go back to chronological order...
0,KUNT DONT JOIN ME IF YOU HAVE NEVER DONE CALUS BEFORE. IM NOT HERE TO CARRY. FUCK ME SIDEWAYS!!
0,@HamBoskamp Let's laugh at the hurting women in the church. Our sisters in Christ. So funny!! Make fun of the hurting!! Hysterical!!
0,@Kaira_slays Third I DO NOT remember calling her a slut or a whore or a bitch o saying anything else at all so char… https://t.co/m0HyFWTUbL
1,"@Aayisha89 @Damtastik @Xochitl__ You're a liar let the vibe catch anyone of you and you're bussin a skank, you lot… https://t.co/kNo5pLO5VJ"
1,@TeenMomGossip He must be so proud of his cam whore 😆 oh please let her continue to be a hoe & a “role model” gtfo
0,Learn how to respect yourself skank 😘😂 look at the pictures you post trashy ass bitch
0,"@JayneEEgerton Women in domestic home and poor women in run-down areas far more at risk of rape, murder and assault… https://t.co/88ieo32sbC"
0,When you have a threesome with a clown and he gives you both facials https://t.co/3bLU6Xd8tM
0,RT @OneManFrat: '@TooDrunk2Care: “@_catsandtats: Seriously. http://t.co/BRhNCswKwt” #YesAllMen' When will women stop treating us like obj…
1,@Luissssa Thank you for admitting there is only evidence of women falsely accusing rape.
1,"Mom- Katie why would you send this kind of picture to daddy Katie- that's not dad, mom Mom- you dirty little whore https://t.co/AjVQrxtbcl"
1,@greengoddess892 could you try this on for me? #feminismiscancer https://t.co/5YdRTZE42h
1,Snapchat finally has an accurate filter for these bitches.... The goddamn devil
0,Ego's bruise harder than any belt ever could
0,Watching other BM abuse women in public & doing nothing Putting “not all men” under posts Believing racism is the only system of oppression
1,@chelseahandler I like it! I'm 100% sure you are an irrelevant skank who's granddad was a #Nazi #Correct? Nope th… https://t.co/E0WWs6tEwo
0,Oh my God I had no idea Destiny was the same girl from the People’s Couch. I thought she was hysterical on that. #shahs
0,Bitch boi still doesn’t know his girl still barking up my tree 😴
0,@richaanirudh @IndiaToday @sanjeevpaliwal @Karma_Paljor Not all men stare and not all women r worth staring either....
0,"And it's irritating, just like the 'Not all men' or 'But he's a good guy' argument in the face of sexual harassment women face EVERY DAY."
0,"If your dick game is strong, she'll let you get away with anything as long as you're honest with her"
0,If you voted yes ya moms a hoe
1,"I honestly despise women who bitch and whine about sexism and equality, yet they're being literally just as bad."
1,You sick bitch https://t.co/2B02VWCbZ0
0,"when making my costume last night, brey had Arthur’s theme song on repeat 🙄😭😂 “i didn’t realize his song was reggae you can skank to this”"
0,SKANK ASS MUZRAT WHORE IS ALL SHE IS!!!! https://t.co/LqIpKWWnje
1,@hindu_whore Yeah bitch that's where you deserve my CUM
0,"@lauren_ash The rape joke about a girl having sex with Sandra's comatose boyfriend was in poor taste, and extremely vile."
0,"It may well be 'not all men' but it's effected every woman and girl in some way, shape or form. And it IS the responsibility of ALL men..."
0,Put ya fucking dummy back in Lukakwho ya stupid cunt
0,@steelebabe10 is a whore for any medical show and I'm a slut for a crime drama. Two sides of the same coin.
0,"Here it is: not all women cheat & not all men are trash. Be better & you'll attract better. Also, please don't judge one for the whole group"
1,@Rosie @Shakestweetz sometimes WOMEN are stupid too! Majority of white women voted for a sexist misogynist pig!
0,"@MeMcMeee @JimBeam FYI - calling a woman a 'skank' never discredits her, it just makes you sound like an asshole th… https://t.co/JJTXvZ7E0u"
0,@slayerofmuslims @A_Silent_Child @Renee5445 You presumably go along with the ‘not all men’ narrative. It’s the same premise.
0,Friend- do you wanna be buried or cremated? Me- https://t.co/uQSTSW8FTW
0,@BleacherReport @kplangley1 that could couldn't tell you the starting QB..much less what a Ram is...lol..j/k
0,You can't have sex with a personality
1,"https://t.co/XjDnKjjfdU rape and murdered children what do you expect from the religion of peace and women don't count as human, think"
0,Just walked past this women and she goes 'Hello you cunt' I'm crying 😭😂
0,"@RauniDee @FoopJohnson Fail equivalence. Again. This isn't notallmen, this is 'Do you think it's all Satanists?' to… https://t.co/dmMaqS0lRa"
0,I feel like post birth abortion should be a thing...
1,@loveforjonghyun Shut the FUCK up you jobless whore
0,Me- refuses to answer anyone's phone calls Also me- infuriated when people don't answer my phone calls
0,@bbclaurak @BBCNews Never OK. It's just that women complaining were seen as hysterical or delusional while men were… https://t.co/RBiB1yP8fM
1,Why tf these hoes be hoein while pregnant? Bitch you can't get a regular ass job for 9months or what? Smdh
1,Why did women vote for Trump? bitches will vote for a bitch
0,She said 'true' 😌 https://t.co/XOALF4NZSs
0,And bitch i was tweeting a song i got no times being sad for smeone i mean im a busy women you see.
1,In space no one can hear you bitch
0,RT @Scouse_ma: @Yourfuckboy1 you are VILEEEE 😭
1,Before I rip you a new asshole vs after https://t.co/F8tNFmarSZ
1,@queensoverbitch I run from those bitches
1,@nonracialnigger Wow shut up you whore
0,It's not the walk of shame if you're shameless
1,Literally just saw a 10 year old girl wearing a shirt with sparkles that said 'doing my best' fucking same bitch where'd you get that😂😂😂👽⚠✖ https://t.co/24tSFVM9Ps
0,"Apparently I'm too negative. Well fuck you, suck my dick, faggots. How's that for fucking negative, you bitch ass cunts? Fuck you"
0,Response to @mduanemd=hysterical. Many women suffer serious BC side effects. Why SO OFFENSIVE to offer alternatives? https://t.co/48VAIxOzWh
1,"@MidlothianPD To the girl cop who I caught looking through my window, While my car was parked. Suck my whole dick and die hoe."
0,Congratulations to Juan Lara Reyes on his new 2018 Loaded Ram 1500! We greatly appreciate your business!! Hope you enjoy your new ride!!!
1,If I was a woman I would probably be a hoe lol they have so much fun and niggas pay them for stupid shit
1,@Nath569 Get up and walk the dog you little cunt before I ground you.
1,"you low life scum, pathetic, deprave, pile of shit, maggots. like i said that brainless skank bitch should've died… https://t.co/Jdm8NEqaYz"
0,lmao @rickmillsuk doesn't like the truth but he left a comment from someone who quoted me. what a stupid cunt! https://t.co/7NbgXqTAXm
0,@MyP_Chicago @latinovictoryus @EdWGillespie This kunt is from Chicago too you know that right? Another Alinsky foll… https://t.co/ESJ2KQe2sX
1,@stephypoos87 ur cunt would be so wet as I fucked ur slut holes x
0,"Got it, you are fearful of God so can't speak truth, or Lord Ram will ask for the hundreds of crores collected for his Temple from people https://t.co/gbXOBalF2r"
1,starbucks cashier: ur name me: johanis on the cup:hoehines me:yes bitch yes im a hoe fmu
1,Fuck you Noot Noot Harime fucking fashion cunt tailor cunt looking bug as eye looking no arm be having bitch
1,"D: DID THAT GUY JUST NOW FLIRT WITH YOU L: No, wait, it's not what you think D. I WON'T HESITATE; BITCH *shoots down the innocent fanboy*"
0,@kathy_2_savage I guess so... Oh well 😊 https://t.co/XH8qhspshG
0,When she got you caught up and you're tryna figure out how you're gonna lie your way outta this one https://t.co/eYHYFxsFIM
0,Sending you one now 😘 https://t.co/f82ffWWvWX
0,So not wanting to be groped = crushing men. Dear god. And women get accused of being hysterical & irrational https://t.co/mmMF9WsDmr
0,"if you say 'not all men' but don't call your peers out when they're at fault, YOU ARE NOT HELPING by staying fucking neutral."
1,"Why is it whenever I talk to girls, they just cut off communication with me for no reason? And no explanation? O yea I know, cuz #WomenSuck"
0,"If they keep making plans with you and something keeps 'coming up' don't be mad, it just means something better came along"
0,"RT @taxo__: Snapchat me that PIN number, if it's... cool😅💳 #memes #lol #lmao #bruh #petty #truth #girls #love #guy #ctfu #dead #fuckery #pe…"
1,U sluts get them 100 likes on instagram and think y’all the coldest bitch in Detroit 🤧
1,@TheRealPerceeP post telling how you love hooking up with a filthy slut so you and that whore joke about her man(I… https://t.co/yq6CxkKH0I
0,This is how I feel about all our haters right now #YesAllMen http://t.co/wdunqgUKaD
0,@Paulferrar2892 @rms_xox7 Hell do you think you are to call my friend a fucking skank?! Just because she's bringing… https://t.co/kVOIDSz3SN
0,When someone tries to take the last piece of pizza you paid for https://t.co/3ofvCNXz8Q
1,@socorro_jesuss bitch i live in another country and you just live in mg's hole
0,You down or nah? https://t.co/qHY06DBgCn
1,I've reached a point in my life where I've realized theres no such thing as a girl that won't hurt you. Eventually they all will #WomenSuck
0,"Kanye with a hint of more Kanye, the fuck you thought"
1,"Pro Tip- If you're in NYC tonight and a girl asks you if you're your_fuckboy, say yes, take her home and fuck her"
1,you know your women are stupid just like you're_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_ 😏🌹
0,I like people that don't say hi when they walk by... Those are my kind of people
0,Ew a year ago I was chillin w/ a nasty coke head looking skank 😷😷😷😷😷 bitch you nasty
1,@NIVIsa4031 @FoxNews @CNN THAT BITCH MUST HAVE A STRONG BACK. SHE CANT STOP DIGGING THE HOLE SHES IN. JESUS HILLA M… https://t.co/K3b90Tqais
0,"@albcontact yes, chaque chose a son temp. not all men for today are trash except the stupid ones"
1,Foreign car swerving pot holes bad bitch she from chicago
1,I'm not gonna text you 24-7. I have a life. If you liked me that much you would be with me and not texting me! #WomenSuck
1,Looks like homecoming is soon. Let the 'Girls fucking over Guys' begin! #LameExcuses #WomenSuck
1,How you bitches look with your snapchat filters https://t.co/nOkSlAMy0Y
1,"niggas think bitches supposed to suck their lil ass dick and not give a bitch head too, like that's not how it works whore !!"
1,RT @SexualTruth: Men are smarter than women that's why women always get played by men. #Truth
0,Two months ago you were 'fat &; a whore' now y'all talk... boys 🙄🙄😂😂😂😂
1,@FoxNews Bitch on the left won’t be smiling. Let them in Hawaii. It will be rape Island
0,Young Woman Gets Loud While She Stuffs Her Cunt https://t.co/ZtEGJD2G26
1,When your side bitch tells you she's pregnant and keeping it https://t.co/8AXX2vCOxm
0,When alcohol companies tell you to 'please drink responsibly' https://t.co/t6BRvEBmK7
0,When you regret asking her 'what that mouth do?' https://t.co/V9oZlclhcl
0,Sucking dick behind close doors but fucking pussy openly
1,fucking take that stupid bitch FILTHY whore nobody will love you fuck you idgaf if ur pregnant ill kill u go ahead call the cops nobody wi
1,“ I just want all your attention babe stop seeing these other hoes” .. first of all bitch I’m legally blind
1,"@jellsoval You’re just a dumb little cunt who had an abortion to go be a hoe, and you eat your tampons tryna be “fe… https://t.co/UtFOtQ1C19"
0,Remember that male jogger who pushed that woman into a bus? He probably had very rich lawyers and is lying low in the Caribbean. Cunt.
1,"A big sour whore bag, should never play hard to get when all she's does is fling up da pussy in all kind of styles to all kinds of men #fact"
1,"To whatever pussy bitch that broke into my car, FUCK YOUUUUU"
1,Calling guys immature doesn't make you any more mature. Ladies you need to find some other BS excuse for ditching us! #WomenSuck
1,Suck a whore you slut
1,"@BetaNipson @ChristiChat @realDonaldTrump @RepWilson And I thought I was a Bitch, but you are, well the worst cunt ever."
0,"You ever just wanna cut off every single person in your life, get on a boat and sail into a whole new life? Cause same"
1,Cunt drowns Children because she's..A CUNT! Woman who feared deportation drowns baby and 5 -year -old https://t.co/Ngho66CbeI via @nypost
0,Person- so what's your sign? Me- https://t.co/WgJk6eudX5
0,When a stranger tries to talk to me https://t.co/jyyx2OWpE7
0,Follow my blog. See the men who *are*fighting for men's rights. #Zakatus #misandryisreal #teens #NaturalRights http://t.co/6n4V9kBtya
1,Good morning sweet peeps! Woke up to see that Gini blocked me! Her lost the stupid bitch! Have a good day all! I know I will! 🤗😘💕🌠💖
1,"Pro Tip- If you're gonna fuck a bitch that just left a wedding, give her a fake name and number cause she's fallin in love regardless"
0,"@miidnighthour i mean, i know that 😂😂😂 i spent 8 weeks learning about them but my anxiety is like NOPE BITCH BE SCARED HOE"
0,Get a real woman not a hoe then. https://t.co/22fx32NGgw
1,I just want my girl to suck my dick with my Nike head band on
0,How to Pronounce Bitch Chameleon ↺RT❤ https://t.co/eGr8fHrLrD #fake #fuss #denounce #accuse #porcupine #crab #whore #bitc
1,"Bitches be like 'my man has never cheated on me' lol nah bitch, you're just too stupid to catch him"
0,Silent about harassment? NOPE. Silent about sexual assault? NOPE. Silent about rape? FUCK NO. You can't shut me up on a GOOD day.
0,@mk_bagadiya @Gaurikashyap10 You are living in world of illusions.....no RAM MANDIR and Dara 370 will not be removed before elections in 2019.
1,@duastrouble @jacobsartorius Excuse me? EVERYONE LIKES IT!!! BITCH IF YOU DON'T FUCK OFF THIS WORLD! What a hoe! 😒
0,like okay you say you fwhim but he ain't going nowhere my hoe forever 😌
1,@njokingumi You call it whatever you want -You praise hoes and and women in the wrong moral leaf and attack men in general.shame on you bitch
0,"ppl started blowing up his mom's phone, telling her she was a bitch and whore and that they knew her son had stolen some grad's identity"
1,@AmericansRDumb1 dont u have anything better to do u cunt bitch
0,how about instead of complaining 'not all men' you stand up for those when they've been harassed or assaulted or ya… https://t.co/utSvYITsOb
1,@MajaMihajilovic First of all I’m not transgender but what if I was? Stupid petty ass bitch 👏🏼☠️
0,Hey Lady Control Your 'Man' Control Your 'Spiritual Man and His yogi Dick' Women are not object....I will show all captures Warning 1
1,It’s hysterical how much you bitch and complain over something so stupid. Don’t have to catch an attitude every 5 fuckin seconds.
0,Instagram tryin to be like snapchat is about as pointless as their 'help center' have a fucking seat IG
1,if ur ugly -@ing women who interacted with kriss before this u deserve to have ur GI tract rammed through with a hot iron stake u smug bitch
1,@Twitch_Pink you dumb cunt you trick 12 and 30 year old virgins into giving you money you fucking bitch. kys honest… https://t.co/8YN3eglZuT
1,@CrazyKOs @CrushingClipss Girl or not if I saw that I'd knock the cunt out! How dare you hurt a child like that. Fucking sick twisted bitch
0,@TFCGooner2 @Bluepurplerain @JayBeeGooner If you come into a thread all #notallmen you just confirm that we’re trash. Don’t be so fragile.
0,The @IEBCKenya as currently constituted is merely a cunt hole. There's a lot of scum in there. @kwamboka_akombe Just bolted out of the mire
1,Why is a female like a laxative? They both irritate the shit out of you.
0,When you spent the last 2 days waking up in complete strangers beds https://t.co/gdisYbdO2H
1,A bitch with fuck with a nigga just to get back at you but that shit be making y'all look like thottiessssss loose pussy hoe!!! 🤦🏾‍♂️
0,Society always tryna make you believe you gotta be a hoe to have fun. Fuck that shit
1,"Blac Chyna is straight trash and an abomination to women everywhere. Don’t @ me cause I don’t care. Hoe responsibly, bitches."
1,@ THE BROKE BITCHES WHO ARE PARTYING IN MY OVARIES. I HOPE YOU FUCKING DIE AND ROT IN HELL YOU STUPID UGLY ASS BITCH
1,How bitches gonna act at my funeral https://t.co/gTgiKNPRED
1,I’m pretty sure rape is “overly sexual” why don’t you shut the fuck up and stop being such an ignorant little cunt https://t.co/n9RVrq0K2I
0,FYI. Mariah rhymes with Pariah which in German rhymes with washed up has been cunt hole. https://t.co/6qqOVh92gr
1,When the pussy stank but she looks so good you gotta finish https://t.co/6bjfQjt9ia
0,@BiteSized_Meg how drunk was this a hole and did you threaten to chop it off in theme with the month?
0,When you're out to eat with your girl and the waitress knows you by name https://t.co/Q5LoPZiODu
0,Me trying to flirt https://t.co/981dEpUrQV
0,Don’t be a dick when you rate businesses. 5 stars always for good work; 4 is bad; 3 is very bad; 2 is abysmally bad; 1 star is Satan.
1,When she's telling you about her day and she didn't catch your side bitch running out the back door https://t.co/u0BYfJCXOZ
1,This bitch for real said you're not a woman without boobs.
0,When he promised you 'the time of your almost over life' but the Viagra isn't working https://t.co/QbiysoJCLu
1,@_miidnightr Wanna speak down to my girl bitch then step up big nose ass bitch. Saw that shit off.
1,You a pussy bitch watch when I catch you I’m beat tf outta you
0,@VeraCru98009411 Yes you did 😂 Liar and a coward. Disgusting combo for a kunt
1,She’s a whore and her moms a drug addict. Don’t fall for these hoes https://t.co/QBquhnW7PY
1,Happy 4th of July everyone! Ladies don't fuck it up! () () () () <---- vaginas
1,Stop sayin you have resting bitch face... Bitch you just ugly AF
0,"#YesAllMen because cars need to be built, repaired, and driven correctly by someone."
0,RT @misa_lisaa: @Yourfuckboy1 your drunk Q&;A's on snapchat are entertaining af.
0,@MumaNore_ Lmao they got this pillow that lets you lay on your stomach shit like a a little hole for your belly
0,Investigation underway after woman reports rape on OU campus https://t.co/l0B7PTwmnk
0,@katethewasp I don't think we've met... What better place than through tweets.. Although people might actually see your tweets
1,"RT @21bIvck: ""when u gonna get your license"" SHUT THE FUCK UP BITCH I AINT GOT TIME DAMN GET OFF MY DICK"
1,@bigshitxtalker Lmfao weaaak. Coming from the bitch that ain't got pictures. Go back to your hole 🙄
0,True AF 😂👌🏼 https://t.co/6ikGGem1PQ
0,"If there's something I definitely don't give a fuck about, it's definitely anything"
1,RT @bnixole: bitch shut the fuck up you're fucking your best friends dad https://t.co/1YR6ydZMgc
0,"@carlfarmer Yeah, but I think RAM is something you can’t ever have enough of. Maybe when you can load the entire HD into memory..."
1,Woman are good for one thing: having sons
1,Guys relax. Leave the twitter fights to the professionals. I mean vaginals. I mean women. #WomenSuck
0,@ThreeSixRW @6abc White man rape also. Brock Turner got caught raping a women only served 3 monthe
0,Pro Tip- Keep my name out ya fuckin mouth
1,I AM NOT GOING AFTER YOUR EX BF YOU LIEING SACK OF SHIT ! I'm done with you dude that's why I dumped your ass cause your a lieing 😂😡 bitch
1,whoever hit my sister’s car then drove off last night you are a broke ass bitch and we about to catch ur stupid ass enjoy that hit and run 🌚
1,A woman who you fucked multiple times saying yo dick small is a compliment you know u hit that spot 😎
0,"@asianwasted we're not just objects that entertain you, we have feelings too! #YesAllMen"
1,cuf yo boy and yo girl Have you heard ‘pull a bad bitch’ by Reese's stuffed with on #SoundCloud? #np https://t.co/7lWhxofn0q
1,@FoxNews @JudgeJeanine This woman has moved right past the cunt stage straight in to twatdom.
1,@Chaantellie @BBSuperFan4 and women have done the same over dick but ok girl
0,When you know your worth... https://t.co/RxKr2noOwI
0,Pathetic is not attractive
0,@louise__izzy @hxrrynicholson @fchamberlain31 RIP Twitter bitch cunt
0,And Moses said to the people 'Bitches Be Crazy.' ~Romans 10:13~
1,THIS IS FUCKING CHICHARRÓN YOU BITCH https://t.co/Qbrd3NuBLQ
0,@DariusUncensord Sooo you trying to pimp em out. Bet.
0,@kacsterr I'm sure you also get mad when guys stair at ur ass and act like you don't understand why they do it #WomenSuck
1,Fuck off Holly you slag #thismorning
0,When your best friend tries to go out of town without you https://t.co/vy47XJy2D2
